inference_status,contrast_status,q,k,cell_label,effect,formula,outcome,estimate,ci_low,ci_high,n_seeds,n_pairs
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],boundary_proxy_probability_ate,-0.03852325349238883,-0.05472395241830767,-0.024935697599721286,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],boundary_exact_hard_flip,0.0017475000000000001,0.0,0.0052225,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],boundary_exact_probability_ate,-0.0007523550118185673,-0.001404105853239889,-0.00026724166667766315,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],final_proxy_hard_flip,-0.39683,-0.62794325,-0.17865174999999997,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],final_proxy_probability_ate,-0.39670717934424504,-0.6309212381943895,-0.18346384920426997,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],final_exact_hard_flip,0.39683,0.18497625,0.6311615000000002,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],final_exact_probability_ate,-0.3964629914890563,-0.6329204679333763,-0.17574431324298875,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],proxy_hard_flip_change,-0.39288999999999996,-0.63390475,-0.18575825,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],exact_hard_flip_change,0.3950825,0.1785339375,0.6272696875000001,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],proxy_probability_ate_change,-0.35818392585185627,-0.5874471623177567,-0.1576087566595519,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],exact_probability_ate_change,-0.3957106364772377,-0.6307218242402056,-0.18237776865593544,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],actor_l2_from_boundary,2.8396323022625225,1.5627413132007497,4.20344827530573,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],actor_relative_l2_from_boundary,0.38689197431491207,0.23116329192112156,0.5476957352236719,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],critic_l2_from_boundary,-1.4147303295611526,-2.80084401128935,-0.2917601394226892,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],critic_relative_l2_from_boundary,-0.11958928995268055,-0.24131730315733937,-0.01999846628585589,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],phase_b_critic_loss_log_grid_mean,-0.0038276913766228477,-0.009467588538819382,0.0012896422257980687,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],phase_b_critic_loss_final_logged,0.00035660323173942744,-9.463804982374312e-05,0.001165567074642695,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],final_quantization_abs_residual,0.001069999999999998,-0.0009702500000000059,0.003390499999999997,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],final_within_0_01_of_interaction_plateau,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],final_rho_y,-0.005679999999999999,-0.08885000000000001,0.07697000000000001,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],final_intended_probability,-0.0056329264623589,-0.09154710971429975,0.075578768553815,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],phase_b_rho_y_area,90.03816000000002,-62.76359799999999,225.740046,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],phase_b_mean_rho_y,0.0453821370967742,-0.02850438306451612,0.11471442842741937,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],crossing_observed,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],restricted_crossing_phase_b_updates,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],final_iid_accuracy,0.02157500000000001,0.00457437500000004,0.037453749999999994,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],final_iid_reward,0.02157500000000001,0.004674374999999997,0.037400625000000014,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],final_policy_entropy,-0.00038931649448836617,-0.002286707283378439,0.001144274810906502,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],boundary_rho_y,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],boundary_policy_entropy,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],boundary_proxy_hard_flip,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],boundary_proxy_probability_ate,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],boundary_exact_hard_flip,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],boundary_exact_probability_ate,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],final_proxy_hard_flip,0.005679999999999996,-0.08131125000000002,0.08791349999999999,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],final_proxy_probability_ate,0.005722941990104946,-0.07884798267130474,0.09022106991905453,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],final_exact_hard_flip,-0.005679999999999999,-0.088561,0.08002000000000001,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],final_exact_probability_ate,0.005559179975395933,-0.0757936349426835,0.09222463951105825,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],proxy_hard_flip_change,0.005679999999999996,-0.08058699999999998,0.08782125,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],exact_hard_flip_change,-0.005679999999999999,-0.09108949999999999,0.07848175000000013,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],proxy_probability_ate_change,0.005722941990104946,-0.08183379815749499,0.08900374527295114,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],exact_probability_ate_change,0.0055591799753959255,-0.07596799216527841,0.0933486446600969,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],actor_l2_from_boundary,0.9931221318909198,-0.8848200947446679,2.7934833278771904,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],actor_relative_l2_from_boundary,0.11597889935074712,-0.07714896219344737,0.31178483907278415,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],critic_l2_from_boundary,-1.153444639428061,-2.088175105734999,-0.2904785774400431,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],critic_relative_l2_from_boundary,-0.09775921114982686,-0.17562640754775288,-0.026618737403004366,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],phase_b_critic_loss_log_grid_mean,-0.00962449523881743,-0.019224827935109254,-0.002806103734659638,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],phase_b_critic_loss_final_logged,-9.629272017264157e-06,-4.3702839776642576e-05,1.5093670372152703e-05,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],final_quantization_abs_residual,-0.001089999999999995,-0.0042604999999999935,0.0015102500000000075,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_B_effect_when_phase_A_zero,responsive[(1*delayed_carry + -1*zero_zero)] - comparison[same effect],final_within_0_01_of_interaction_plateau,0.0,0.0,0.0,10,10
