seed,branch,eligible_intersection,auc128_Q_stored,auc128_Q_recomputed,auc128_Q_recomputation_error,postedit_pure_P,final_target_accuracy,final_boolean_signature,auc128_P,postedit_behavior_P,postedit_causal_P,postedit_selective_P,postedit_control_P,final_behavior_P,final_causal_P,final_selective_P,final_control_P,auc128_Q,postedit_behavior_Q,postedit_causal_Q,postedit_selective_Q,postedit_control_Q,final_behavior_Q,final_causal_Q,final_selective_Q,final_control_Q,auc128_Y,postedit_behavior_Y,postedit_causal_Y,postedit_selective_Y,postedit_control_Y,final_behavior_Y,final_causal_Y,final_selective_Y,final_control_Y
463,independent_padding_sham,True,0.9263561964035034,0.9263561964035034,0.0,True,1.0,01010101,0.5641059875488281,0.994873046875,0.993896484375,0.386962890625,0.994384765625,0.5,0.5,0.274169921875,0.5,0.9263561964035034,0.505126953125,0.505615234375,0.2880859375,0.50537109375,0.5,0.5,0.276123046875,0.5,0.5099272727966309,0.500732421875,0.5001220703125,-0.043212890625,0.50042724609375,1.0,1.0,0.276123046875,1.0
463,nested_noop,True,0.8440423011779785,0.8440423011779785,0.0,True,1.0,01010101,0.6147317886352539,1.0,0.9998779296875,0.389892578125,0.99993896484375,0.5,0.5,0.28564453125,0.5,0.8440423011779785,0.5,0.50006103515625,0.157958984375,0.500030517578125,0.5,0.5,0.284912109375,0.5,0.5444803237915039,0.5,0.5000406901041666,-0.033203125,0.5000203450520833,1.0,1.0,0.28564453125,1.0
463,nested_q_transplant,True,0.8891788721084595,0.8891788721084595,0.0,True,1.0,01010101,0.588019847869873,0.999267578125,0.9993896484375,0.37548828125,0.99932861328125,0.5,0.5,0.281982421875,0.5,0.8891788721084595,0.500732421875,0.5006103515625,0.23193359375,0.50067138671875,0.5,0.5,0.28515625,0.5,0.5261782805124918,0.500244140625,0.5001627604166666,-0.048583984375,0.5002034505208333,1.0,1.0,0.28515625,1.0
463,nested_padding_sham,True,0.8553670644760132,0.8553670644760132,0.0,True,1.0,01010101,0.6108880043029785,1.0,1.0,0.394287109375,1.0,0.5,0.5,0.2822265625,0.5,0.8553670644760132,0.5,0.5,0.142822265625,0.5,0.5,0.5,0.28173828125,0.5,0.5352012316385905,0.5,0.5,-0.024658203125,0.5,1.0,1.0,0.2822265625,1.0
467,independent_noop,True,0.9485669136047363,0.9485669136047363,0.0,True,1.0,01010101,0.550391674041748,1.0,1.0,0.388427734375,1.0,0.5,0.5,0.325927734375,0.5,0.9485669136047363,0.5,0.50006103515625,0.312255859375,0.500030517578125,0.5,0.5,0.32666015625,0.5,0.5021866162618002,0.5,0.5001220703125,-0.0927734375,0.50006103515625,1.0,1.0,0.327392578125,1.0
467,independent_q_restore,True,0.9152090549468994,0.9152090549468994,0.0,True,1.0,01010101,0.5656564235687256,1.0,1.0,0.392578125,1.0,0.5,0.5,0.333251953125,0.5,0.9152090549468994,0.5,0.5,0.1298828125,0.5,0.5,0.5,0.32470703125,0.5,0.5091017882029215,0.5,0.5,-0.074951171875,0.5,1.0,1.0,0.33447265625,1.0
467,independent_padding_sham,True,0.9438567161560059,0.9438567161560059,0.0,True,1.0,01010101,0.553802490234375,0.994384765625,0.9951171875,0.40234375,0.9947509765625,0.5,0.5,0.335693359375,0.5,0.9438567161560059,0.505615234375,0.50457763671875,0.288818359375,0.505096435546875,0.5,0.5,0.33544921875,0.5,0.5024127165476481,0.501220703125,0.5010986328125,-0.07763671875,0.50115966796875,1.0,1.0,0.3359375,1.0
467,nested_noop,True,0.895272970199585,0.895272970199585,0.0,True,1.0,01010101,0.5930373668670654,1.0,1.0,0.402587890625,1.0,0.5,0.5,0.291259765625,0.5,0.895272970199585,0.5,0.5,0.0947265625,0.5,0.5,0.5,0.288818359375,0.5,0.5044276714324951,0.5,0.5,-0.067138671875,0.5,1.0,1.0,0.291259765625,1.0
467,nested_q_transplant,True,0.9194495677947998,0.9194495677947998,0.0,True,1.0,01010101,0.5795845985412598,1.0,1.0,0.409423828125,1.0,0.5,0.5,0.3076171875,0.5,0.9194495677947998,0.5,0.5,0.205322265625,0.5,0.5,0.5,0.3076171875,0.5,0.5020405451456705,0.5,0.5,-0.068359375,0.5,1.0,1.0,0.307861328125,1.0
467,nested_padding_sham,True,0.8938789367675781,0.8938789367675781,0.0,True,1.0,01010101,0.5925118923187256,1.0,1.0,0.404052734375,1.0,0.5,0.5,0.28271484375,0.5,0.8938789367675781,0.5,0.5,0.10009765625,0.5,0.5,0.5,0.281982421875,0.5,0.5037160714467366,0.5,0.5,-0.06640625,0.5,1.0,1.0,0.28271484375,1.0
479,independent_noop,True,0.9593902826309204,0.9593902826309204,0.0,True,1.0,01010101,0.5407516956329346,0.99853515625,0.99853515625,0.37353515625,0.99853515625,0.5,0.5,0.302001953125,0.5,0.9593902826309204,0.50146484375,0.50152587890625,0.367919921875,0.501495361328125,0.5,0.5,0.3037109375,0.5,0.4998471736907959,0.4990234375,0.49951171875,-0.112548828125,0.499267578125,1.0,1.0,0.30615234375,1.0
479,independent_q_restore,True,0.9377890825271606,0.9377890825271606,0.0,True,1.0,01010101,0.56223464012146,1.0,1.0,0.398681640625,1.0,0.5,0.5,0.280517578125,0.5,0.9377890825271606,0.5,0.50006103515625,0.33154296875,0.500030517578125,0.5,0.5,0.27978515625,0.5,0.49999245007832843,0.5,0.5000406901041666,-0.083740234375,0.5000203450520833,1.0,1.0,0.284423828125,1.0
479,independent_padding_sham,True,0.9585635662078857,0.9585635662078857,0.0,True,1.0,01010101,0.5416779518127441,0.989501953125,0.9891357421875,0.38134765625,0.98931884765625,0.5,0.5,0.295654296875,0.5,0.9585635662078857,0.510498046875,0.50958251953125,0.357421875,0.510040283203125,0.5,0.5,0.293212890625,0.5,0.4999211629231771,0.498291015625,0.4999593098958333,-0.10009765625,0.49912516276041663,1.0,1.0,0.300537109375,1.0
479,nested_noop,True,0.9228445291519165,0.9228445291519165,0.0,True,1.0,01010101,0.5773892402648926,1.0,1.0,0.4169921875,1.0,0.5,0.5,0.292724609375,0.5,0.9228445291519165,0.5,0.5001220703125,0.248291015625,0.50006103515625,0.5,0.5,0.291015625,0.5,0.500529130299886,0.5,0.5,-0.07275390625,0.5,1.0,1.0,0.30224609375,1.0
479,nested_q_transplant,True,0.9376614093780518,0.9376614093780518,0.0,True,1.0,01010101,0.5626735687255859,1.0,1.0,0.392822265625,1.0,0.5,0.5,0.26806640625,0.5,0.9376614093780518,0.5,0.5001220703125,0.318115234375,0.50006103515625,0.5,0.5,0.273681640625,0.5,0.5001622835795084,0.5,0.5,-0.092529296875,0.5,1.0,1.0,0.2763671875,1.0
479,nested_padding_sham,True,0.9205480813980103,0.9205480813980103,0.0,True,1.0,01010101,0.5790266990661621,1.0,1.0,0.419921875,1.0,0.5,0.5,0.26708984375,0.5,0.9205480813980103,0.5,0.5001220703125,0.23486328125,0.50006103515625,0.5,0.5,0.24951171875,0.5,0.500750462214152,0.5,0.5,-0.069580078125,0.5,1.0,1.0,0.281494140625,1.0
487,independent_noop,True,0.9488309621810913,0.9488309621810913,0.0,True,1.0,01010101,0.5504295825958252,1.0,1.0,0.38916015625,1.0,0.5,0.5,0.305419921875,0.5,0.9488309621810913,0.5,0.5003662109375,0.379150390625,0.50018310546875,0.5,0.5,0.303466796875,0.5,0.5008521874745686,0.5,0.5001220703125,-0.0107421875,0.50006103515625,1.0,1.0,0.30615234375,1.0
487,independent_q_restore,True,0.9225578308105469,0.9225578308105469,0.0,True,1.0,01010101,0.5748045444488525,1.0,1.0,0.388427734375,1.0,0.5,0.5,0.282470703125,0.5,0.9225578308105469,0.5,0.5,0.296875,0.5,0.5,0.5,0.28076171875,0.5,0.5019243558247883,0.5,0.5,-0.014404296875,0.5,1.0,1.0,0.28564453125,1.0
487,independent_padding_sham,True,0.945480227470398,0.945480227470398,0.0,True,1.0,01010101,0.5538592338562012,0.995849609375,0.995361328125,0.395751953125,0.99560546875,0.5,0.5,0.280517578125,0.5,0.945480227470398,0.504150390625,0.50396728515625,0.353271484375,0.504058837890625,0.5,0.5,0.281494140625,0.5,0.5008982022603353,0.500244140625,0.5004069010416666,-0.02294921875,0.5003255208333333,1.0,1.0,0.28173828125,1.0
487,nested_noop,True,0.9019473791122437,0.9019473791122437,0.0,True,1.0,01010101,0.5879530906677246,1.0,1.0,0.395751953125,1.0,0.5,0.5,0.28125,0.5,0.9019473791122437,0.5,0.5,0.23193359375,0.5,0.5,0.5,0.281494140625,0.5,0.5129528045654297,0.5,0.5,0.0087890625,0.5,1.0,1.0,0.281494140625,1.0
487,nested_q_transplant,True,0.9208261966705322,0.9208261966705322,0.0,True,1.0,01010101,0.5720343589782715,1.0,1.0,0.384521484375,1.0,0.5,0.5,0.305419921875,0.5,0.9208261966705322,0.5,0.50006103515625,0.29248046875,0.500030517578125,0.5,0.5,0.30712890625,0.5,0.50856614112854,0.5,0.5,0.0,0.5,1.0,1.0,0.307861328125,1.0
487,nested_padding_sham,True,0.903382420539856,0.903382420539856,0.0,True,1.0,01010101,0.5880336761474609,1.0,1.0,0.3974609375,1.0,0.5,0.5,0.2900390625,0.5,0.903382420539856,0.5,0.50006103515625,0.216796875,0.500030517578125,0.5,0.5,0.2890625,0.5,0.5105562210083008,0.5,0.5,0.004150390625,0.5,1.0,1.0,0.2900390625,1.0
491,independent_noop,True,0.9272853136062622,0.9272853136062622,0.0,True,1.0,01010101,0.5511324405670166,1.0,1.0,0.39990234375,1.0,0.5,0.5,0.325439453125,0.5,0.9272853136062622,0.5,0.5,0.3466796875,0.5,0.5,0.5,0.327392578125,0.5,0.5205279191335042,0.5,0.5,-0.07177734375,0.5,1.0,1.0,0.327880859375,1.0
491,independent_q_restore,True,0.896568775177002,0.896568775177002,0.0,True,1.0,01010101,0.576143741607666,1.0,1.0,0.41064453125,1.0,0.5,0.5,0.322998046875,0.5,0.896568775177002,0.5,0.5,0.20556640625,0.5,0.5,0.5,0.3173828125,0.5,0.5257732073465984,0.5,0.5,-0.054443359375,0.5,1.0,1.0,0.323974609375,1.0
491,independent_padding_sham,True,0.9372212886810303,0.9372212886810303,0.0,True,1.0,01010101,0.5526740550994873,0.998046875,0.9986572265625,0.402099609375,0.99835205078125,0.5,0.5,0.313232421875,0.5,0.9372212886810303,0.501953125,0.5020751953125,0.330810546875,0.50201416015625,0.5,0.5,0.316162109375,0.5,0.5095350742340088,0.50146484375,0.500732421875,-0.0693359375,0.5010986328125,1.0,1.0,0.31787109375,1.0
491,nested_noop,True,0.8718355894088745,0.8718355894088745,0.0,True,1.0,01010101,0.5928492546081543,1.0,1.0,0.42333984375,1.0,0.5,0.5,0.300537109375,0.5,0.8718355894088745,0.5,0.5,0.185791015625,0.5,0.5,0.5,0.302978515625,0.5,0.5360043048858643,0.5,0.5,-0.031494140625,0.5,1.0,1.0,0.30322265625,1.0
491,nested_q_transplant,True,0.9042506217956543,0.9042506217956543,0.0,True,1.0,01010101,0.5751824378967285,1.0,1.0,0.408447265625,1.0,0.5,0.5,0.3232421875,0.5,0.9042506217956543,0.5,0.5,0.246337890625,0.5,0.5,0.5,0.32861328125,0.5,0.5215214888254802,0.5,0.5,-0.05712890625,0.5,1.0,1.0,0.32861328125,1.0
491,nested_padding_sham,True,0.8682008981704712,0.8682008981704712,0.0,True,1.0,01010101,0.5954604148864746,1.0,1.0,0.425537109375,1.0,0.5,0.5,0.31640625,0.5,0.8682008981704712,0.5,0.5,0.178466796875,0.5,0.5,0.5,0.318603515625,0.5,0.5361512502034506,0.5,0.5,-0.0322265625,0.5,1.0,1.0,0.318603515625,1.0
499,independent_noop,True,0.9496614933013916,0.9496614933013916,0.0,True,1.0,01010101,0.5499489307403564,0.995361328125,0.9957275390625,0.388671875,0.99554443359375,0.5,0.5,0.33935546875,0.5,0.9496614933013916,0.504638671875,0.50390625,0.359619140625,0.5042724609375,0.5,0.5,0.3388671875,0.5,0.5003656546274821,0.499267578125,0.4997151692708333,-0.0859375,0.49949137369791663,1.0,1.0,0.33935546875,1.0
499,independent_q_restore,True,0.9164763689041138,0.9164763689041138,0.0,True,1.0,01010101,0.5698146820068359,0.999755859375,0.999755859375,0.409423828125,0.999755859375,0.5,0.5,0.2939453125,0.5,0.9164763689041138,0.500244140625,0.5001220703125,0.240966796875,0.50018310546875,0.5,0.5,0.291748046875,0.5,0.504213809967041,0.500244140625,0.500244140625,-0.0595703125,0.500244140625,1.0,1.0,0.2939453125,1.0
499,independent_padding_sham,True,0.9423637390136719,0.9423637390136719,0.0,True,1.0,01010101,0.5547022819519043,0.99072265625,0.990478515625,0.396484375,0.9906005859375,0.5,0.5,0.3212890625,0.5,0.9423637390136719,0.50927734375,0.50909423828125,0.2919921875,0.509185791015625,0.5,0.5,0.321044921875,0.5,0.5028556982676189,0.4990234375,0.5,-0.087158203125,0.49951171875,1.0,1.0,0.322265625,1.0
499,nested_noop,True,0.9073711633682251,0.9073711633682251,0.0,True,1.0,01010101,0.5862550735473633,1.0,1.0,0.395263671875,1.0,0.5,0.5,0.238037109375,0.5,0.9073711633682251,0.5,0.5,0.176513671875,0.5,0.5,0.5,0.23779296875,0.5,0.5030650297800701,0.5,0.5000813802083334,-0.078125,0.5000406901041667,1.0,1.0,0.238037109375,1.0
499,nested_q_transplant,True,0.9278528690338135,0.9278528690338135,0.0,True,1.0,01010101,0.5708832740783691,0.99951171875,0.99951171875,0.381103515625,0.99951171875,0.5,0.5,0.234619140625,0.5,0.9278528690338135,0.50048828125,0.50030517578125,0.241455078125,0.500396728515625,0.5,0.5,0.233642578125,0.5,0.5003684361775715,0.5,0.5001627604166666,-0.09423828125,0.5000813802083333,1.0,1.0,0.234619140625,1.0
499,nested_padding_sham,True,0.9087536334991455,0.9087536334991455,0.0,True,1.0,01010101,0.5857365131378174,1.0,1.0,0.40087890625,1.0,0.5,0.5,0.261474609375,0.5,0.9087536334991455,0.5,0.5,0.171875,0.5,0.5,0.5,0.26123046875,0.5,0.5015087127685547,0.5,0.5,-0.07177734375,0.5,1.0,1.0,0.261474609375,1.0
503,independent_noop,True,0.9517030715942383,0.9517030715942383,0.0,True,1.0,01010101,0.5399258136749268,0.994384765625,0.9937744140625,0.396484375,0.99407958984375,0.5,0.5,0.26806640625,0.5,0.9517030715942383,0.505615234375,0.5069580078125,0.3837890625,0.50628662109375,0.5,0.5,0.2724609375,0.5,0.5076523621877035,0.502685546875,0.501708984375,-0.074462890625,0.502197265625,1.0,1.0,0.273193359375,1.0
503,independent_q_restore,True,0.9268800020217896,0.9268800020217896,0.0,True,1.0,01010101,0.5593290328979492,0.99951171875,0.999755859375,0.412353515625,0.9996337890625,0.5,0.5,0.362060546875,0.5,0.9268800020217896,0.50048828125,0.5003662109375,0.30419921875,0.50042724609375,0.5,0.5,0.36083984375,0.5,0.5080725351969401,0.50048828125,0.5002848307291666,-0.05322265625,0.5003865559895833,1.0,1.0,0.36474609375,1.0
503,independent_padding_sham,True,0.9496197700500488,0.9496197700500488,0.0,True,1.0,01010101,0.541729211807251,0.981689453125,0.984130859375,0.394287109375,0.98291015625,0.5,0.5,0.317626953125,0.5,0.9496197700500488,0.518310546875,0.5174560546875,0.3671875,0.51788330078125,0.5,0.5,0.32470703125,0.5,0.5075039863586426,0.500244140625,0.5005289713541666,-0.08056640625,0.5003865559895833,1.0,1.0,0.326171875,1.0
503,nested_noop,True,0.9060757160186768,0.9060757160186768,0.0,True,1.0,01010101,0.5805840492248535,0.998779296875,0.9990234375,0.417724609375,0.9989013671875,0.5,0.5,0.2998046875,0.5,0.9060757160186768,0.501220703125,0.50067138671875,0.230224609375,0.500946044921875,0.5,0.5,0.298828125,0.5,0.5097405115763347,0.501220703125,0.5008544921875,-0.052490234375,0.50103759765625,1.0,1.0,0.30029296875,1.0
503,nested_q_transplant,True,0.9312077760696411,0.9312077760696411,0.0,True,1.0,01010101,0.5614497661590576,0.998291015625,0.99853515625,0.39892578125,0.9984130859375,0.5,0.5,0.26904296875,0.5,0.9312077760696411,0.501708984375,0.5015869140625,0.305908203125,0.50164794921875,0.5,0.5,0.270263671875,0.5,0.506090005238851,0.501708984375,0.5013834635416666,-0.077392578125,0.5015462239583333,1.0,1.0,0.270751953125,1.0
503,nested_padding_sham,True,0.9042712450027466,0.9042712450027466,0.0,True,1.0,01010101,0.5819509029388428,0.99951171875,0.99951171875,0.418701171875,0.99951171875,0.5,0.5,0.3076171875,0.5,0.9042712450027466,0.50048828125,0.500244140625,0.199462890625,0.5003662109375,0.5,0.5,0.3056640625,0.5,0.5091912746429443,0.50048828125,0.5003662109375,-0.052001953125,0.50042724609375,1.0,1.0,0.30908203125,1.0
509,independent_noop,True,0.953237771987915,0.953237771987915,0.0,True,1.0,01010101,0.5467195510864258,0.993896484375,0.99267578125,0.42333984375,0.9932861328125,0.5,0.5,0.26171875,0.5,0.953237771987915,0.506103515625,0.50604248046875,0.361572265625,0.506072998046875,0.5,0.5,0.264404296875,0.5,0.5005799134572346,0.500732421875,0.50048828125,-0.046630859375,0.5006103515625,1.0,1.0,0.265869140625,1.0
509,independent_q_restore,True,0.9281302690505981,0.9281302690505981,0.0,True,1.0,01010101,0.5677127838134766,0.999267578125,0.9991455078125,0.41796875,0.99920654296875,0.5,0.5,0.266845703125,0.5,0.9281302690505981,0.500732421875,0.50054931640625,0.242431640625,0.500640869140625,0.5,0.5,0.268798828125,0.5,0.5010827382405598,0.500244140625,0.5002034505208334,-0.03857421875,0.5002237955729167,1.0,1.0,0.272216796875,1.0
509,independent_padding_sham,True,0.9504069089889526,0.9504069089889526,0.0,True,1.0,01010101,0.5492746829986572,0.985595703125,0.9854736328125,0.419921875,0.98553466796875,0.5,0.5,0.27978515625,0.5,0.9504069089889526,0.514404296875,0.51409912109375,0.307861328125,0.514251708984375,0.5,0.5,0.289794921875,0.5,0.5007859865824381,0.501708984375,0.5005696614583334,-0.0458984375,0.5011393229166667,1.0,1.0,0.291748046875,1.0
509,nested_noop,True,0.9030171632766724,0.9030171632766724,0.0,True,1.0,01010101,0.592719554901123,1.0,1.0,0.4013671875,1.0,0.5,0.5,0.253173828125,0.5,0.9030171632766724,0.5,0.5,0.090576171875,0.5,0.5,0.5,0.25341796875,0.5,0.5018854141235352,0.5,0.5,-0.05810546875,0.5,1.0,1.0,0.254150390625,1.0
509,nested_q_transplant,True,0.927034854888916,0.927034854888916,0.0,True,1.0,01010101,0.5728261470794678,0.999755859375,0.9993896484375,0.398193359375,0.99957275390625,0.5,0.5,0.3125,0.5,0.927034854888916,0.500244140625,0.50030517578125,0.17138671875,0.500274658203125,0.5,0.5,0.3134765625,0.5,0.5010751088460287,0.499755859375,0.4997965494791667,-0.063720703125,0.49977620442708337,1.0,1.0,0.313720703125,1.0
509,nested_padding_sham,True,0.9012705087661743,0.9012705087661743,0.0,True,1.0,01010101,0.5938413143157959,1.0,0.9998779296875,0.4033203125,0.99993896484375,0.5,0.5,0.248291015625,0.5,0.9012705087661743,0.5,0.5,0.09228515625,0.5,0.5,0.5,0.24853515625,0.5,0.5016748110453289,0.5,0.5000406901041666,-0.062744140625,0.5000203450520833,1.0,1.0,0.248779296875,1.0
521,independent_noop,True,0.9535777568817139,0.9535777568817139,0.0,True,1.0,01010101,0.5464444160461426,0.998291015625,0.9981689453125,0.37255859375,0.99822998046875,0.5,0.5,0.3017578125,0.5,0.9535777568817139,0.501708984375,0.50213623046875,0.348388671875,0.501922607421875,0.5,0.5,0.3046875,0.5,0.5002404848734537,0.499755859375,0.50048828125,-0.11181640625,0.5001220703125,1.0,1.0,0.307373046875,1.0
521,independent_q_restore,True,0.9297354221343994,0.9297354221343994,0.0,True,1.0,01010101,0.5653970241546631,1.0,0.999755859375,0.394775390625,0.9998779296875,0.5,0.5,0.290283203125,0.5,0.9297354221343994,0.5,0.5001220703125,0.2509765625,0.50006103515625,0.5,0.5,0.28857421875,0.5,0.5014324982961018,0.5,0.5002034505208334,-0.076904296875,0.5001017252604167,1.0,1.0,0.293701171875,1.0
521,independent_padding_sham,True,0.9502130746841431,0.9502130746841431,0.0,True,1.0,01010101,0.549727201461792,0.991943359375,0.9908447265625,0.38916015625,0.99139404296875,0.5,0.5,0.286376953125,0.5,0.9502130746841431,0.508056640625,0.50946044921875,0.3203125,0.508758544921875,0.5,0.5,0.29443359375,0.5,0.5002543926239014,0.499267578125,0.5001627604166666,-0.099609375,0.4997151692708333,1.0,1.0,0.2978515625,1.0
521,nested_noop,True,0.9097461700439453,0.9097461700439453,0.0,True,1.0,01010101,0.5848960876464844,0.999267578125,0.9991455078125,0.400390625,0.99920654296875,0.5,0.5,0.285400390625,0.5,0.9097461700439453,0.500732421875,0.5010986328125,0.201171875,0.50091552734375,0.5,0.5,0.2841796875,0.5,0.5036056836446127,0.499755859375,0.4999186197916667,-0.06396484375,0.49983723958333337,1.0,1.0,0.285400390625,1.0
521,nested_q_transplant,True,0.9239374399185181,0.9239374399185181,0.0,True,1.0,01010101,0.5676348209381104,0.999267578125,0.9991455078125,0.396484375,0.99920654296875,0.5,0.5,0.26416015625,0.5,0.9239374399185181,0.500732421875,0.50115966796875,0.269287109375,0.500946044921875,0.5,0.5,0.261962890625,0.5,0.5074978669484456,0.499755859375,0.5,-0.06982421875,0.4998779296875,1.0,1.0,0.26416015625,1.0
521,nested_padding_sham,True,0.9112522602081299,0.9112522602081299,0.0,True,1.0,01010101,0.5844359397888184,0.9990234375,0.99853515625,0.40087890625,0.998779296875,0.5,0.5,0.28857421875,0.5,0.9112522602081299,0.5009765625,0.50140380859375,0.192626953125,0.501190185546875,0.5,0.5,0.287353515625,0.5,0.5010135968526205,0.49951171875,0.4998372395833333,-0.062744140625,0.49967447916666663,1.0,1.0,0.288818359375,1.0
523,independent_noop,True,0.8670769929885864,0.8670769929885864,0.0,True,1.0,01010101,0.5679740905761719,0.999755859375,0.9996337890625,0.39697265625,0.99969482421875,0.5,0.5,0.34423828125,0.5,0.8670769929885864,0.500244140625,0.5003662109375,0.258056640625,0.50030517578125,0.5,0.5,0.34375,0.5,0.5698847770690918,0.500244140625,0.5001627604166666,-0.000244140625,0.5002034505208333,1.0,1.0,0.34423828125,1.0
523,independent_q_restore,True,0.8026337623596191,0.8026337623596191,0.0,True,1.0,01010101,0.5844793319702148,1.0,1.0,0.4189453125,1.0,0.5,0.5,0.291748046875,0.5,0.8026337623596191,0.5,0.5,0.15380859375,0.5,0.5,0.5,0.289306640625,0.5,0.6030646165211995,0.5,0.5,0.02197265625,0.5,1.0,1.0,0.2919921875,1.0
523,independent_padding_sham,True,0.8696563243865967,0.8696563243865967,0.0,True,1.0,01010101,0.5723145008087158,0.993896484375,0.994873046875,0.4033203125,0.994384765625,0.5,0.5,0.320068359375,0.5,0.8696563243865967,0.506103515625,0.505859375,0.20849609375,0.5059814453125,0.5,0.5,0.3193359375,0.5,0.5632227261861166,0.500244140625,0.5003255208333334,-0.01220703125,0.5002848307291667,1.0,1.0,0.320068359375,1.0
523,nested_noop,True,0.7963624000549316,0.7963624000549316,0.0,True,1.0,01010101,0.6216146945953369,1.0,1.0,0.420166015625,1.0,0.5,0.5,0.360107421875,0.5,0.7963624000549316,0.5,0.5,0.09912109375,0.5,0.5,0.5,0.35986328125,0.5,0.5947159131368002,0.5,0.5,0.010986328125,0.5,1.0,1.0,0.360107421875,1.0
523,nested_q_transplant,True,0.8410046100616455,0.8410046100616455,0.0,True,1.0,01010101,0.5994336605072021,1.0,1.0,0.422119140625,1.0,0.5,0.5,0.347900390625,0.5,0.8410046100616455,0.5,0.5,0.1884765625,0.5,0.5,0.5,0.347900390625,0.5,0.572138786315918,0.5,0.5,0.007080078125,0.5,1.0,1.0,0.347900390625,1.0
523,nested_padding_sham,True,0.7940423488616943,0.7940423488616943,0.0,True,1.0,01010101,0.6220238208770752,1.0,1.0,0.4267578125,1.0,0.5,0.5,0.324951171875,0.5,0.7940423488616943,0.5,0.5,0.105224609375,0.5,0.5,0.5,0.32470703125,0.5,0.5972223281860352,0.5,0.5,0.013916015625,0.5,1.0,1.0,0.3251953125,1.0
