inference_status,q,k,cell,schedule,seed,phase,phase_step,global_step,rho_y
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,83,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,83,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,83,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,83,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,83,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,83,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,83,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,83,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,83,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,83,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,83,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,83,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,101,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,101,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,101,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,101,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,101,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,101,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,101,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,101,phase_b,64,128,0.0075
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,101,phase_b,128,192,0.1146
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,101,phase_b,256,320,0.2553
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,101,phase_b,512,576,0.2556
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,101,phase_b,1024,1088,0.2552
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,101,phase_b,1984,2048,0.2556
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,67,boundary,0,64,0.0002
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,67,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,67,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,67,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,67,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,67,phase_b,16,80,0.0002
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,67,phase_b,32,96,0.0088
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,67,phase_b,64,128,0.0208
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,67,phase_b,128,192,0.1253
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,67,phase_b,256,320,0.2481
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,67,phase_b,512,576,0.2488
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,67,phase_b,1024,1088,0.2488
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,67,phase_b,1984,2048,0.2488
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,97,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,97,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,97,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,97,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,97,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,97,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,97,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,97,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,97,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,97,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,97,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,97,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,97,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,97,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,97,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,97,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,97,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,97,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,97,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,97,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,97,phase_b,64,128,0.0002
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,97,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,97,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,97,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,97,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,97,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,83,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,83,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,83,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,83,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,83,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,83,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,83,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,83,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,83,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,83,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,83,phase_b,512,576,0.0023
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,83,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,83,phase_b,1984,2048,0.0602
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,101,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,101,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,101,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,101,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,101,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,101,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,101,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,101,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,101,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,101,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,101,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,101,phase_b,1024,1088,0.2493
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,101,phase_b,1984,2048,0.2493
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,97,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,97,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,97,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,97,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,97,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,97,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,97,phase_b,32,96,0.0033
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,97,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,97,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,97,phase_b,256,320,0.2528
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,97,phase_b,512,576,0.2533
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,97,phase_b,1024,1088,0.2533
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,97,phase_b,1984,2048,0.2533
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,101,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,101,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,101,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,101,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,101,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,101,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,101,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,101,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,101,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,101,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,101,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,101,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,101,phase_b,1984,2048,0.1286
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,23,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,23,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,23,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,23,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,23,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,23,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,23,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,23,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,23,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,23,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,23,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,23,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,23,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,23,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,23,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,23,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,23,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,23,phase_b,8,72,0.0002
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,23,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,23,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,23,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,23,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,23,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,23,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,23,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,23,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,37,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,37,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,37,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,37,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,37,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,37,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,37,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,37,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,37,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,37,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,37,phase_b,512,576,0.1238
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,37,phase_b,1024,1088,0.245
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,37,phase_b,1984,2048,0.245
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,41,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,41,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,41,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,41,phase_b,4,68,0.0004
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,41,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,41,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,41,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,41,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,41,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,41,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,41,phase_b,512,576,0.2457
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,41,phase_b,1024,1088,0.2457
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,41,phase_b,1984,2048,0.2457
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,71,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,71,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,71,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,71,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,71,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,71,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,71,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,71,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,71,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,71,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,71,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,71,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,71,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,83,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,83,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,83,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,83,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,83,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,83,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,83,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,83,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,83,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,83,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,83,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,83,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,83,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,71,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,71,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,71,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,71,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,71,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,71,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,71,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,71,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,71,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,71,phase_b,256,320,0.0104
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,71,phase_b,512,576,0.2506
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,71,phase_b,1024,1088,0.2506
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,71,phase_b,1984,2048,0.2506
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,23,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,23,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,23,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,23,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,23,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,23,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,23,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,23,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,23,phase_b,128,192,0.0001
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,23,phase_b,256,320,0.1157
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,23,phase_b,512,576,1.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,23,phase_b,1024,1088,0.9988
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,23,phase_b,1984,2048,1.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,67,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,67,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,67,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,67,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,67,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,67,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,67,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,67,phase_b,64,128,0.0028
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,67,phase_b,128,192,0.0033
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,67,phase_b,256,320,0.2481
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,67,phase_b,512,576,0.2515
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,67,phase_b,1024,1088,0.2515
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,67,phase_b,1984,2048,0.2515
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,67,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,67,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,67,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,67,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,67,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,67,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,67,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,67,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,67,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,67,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,67,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,67,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,67,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,41,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,41,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,41,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,41,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,41,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,41,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,41,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,41,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,41,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,41,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,41,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,41,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,41,phase_b,1984,2048,0.2457
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,67,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,67,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,67,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,67,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,67,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,67,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,67,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,67,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,67,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,67,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,67,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,67,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,67,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,11,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,11,phase_b,1,65,0.0
