inference_status,q,k,cell_label,high_schedule,low_schedule,contrast,outcome,primary_endpoint,estimate,ci_low,ci_high,n_seeds,n_pairs
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,final_policy_entropy,0,-2.763807430911053e-05,-7.744042991273828e-05,2.280247844355507e-06,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,boundary_rho_y,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,boundary_policy_entropy,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,boundary_proxy_hard_flip,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,boundary_proxy_probability_ate,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,boundary_exact_hard_flip,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,boundary_exact_probability_ate,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,final_proxy_hard_flip,0,-0.0006000000000000005,-0.07530525,0.07452,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,final_proxy_probability_ate,0,-0.0006032665670582582,-0.07530964753784444,0.07451740653390683,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,final_exact_hard_flip,0,0.0006000000000000005,-0.07452,0.0753,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,final_exact_probability_ate,0,-0.0006039001032946176,-0.07469453716237237,0.07449939161308503,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,proxy_hard_flip_change,0,-0.0006000000000000005,-0.0747,0.07452,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,exact_hard_flip_change,0,0.0006000000000000005,-0.07452,0.0747,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,proxy_probability_ate_change,0,-0.0006032665670582582,-0.07470596704997401,0.07451712870242012,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,exact_probability_ate_change,0,-0.0006039001032946176,-0.07469447074931658,0.07449976784409053,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,actor_l2_from_boundary,0,0.21518980867663276,-0.5184119076322663,0.9593566404053246,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,actor_relative_l2_from_boundary,0,0.02339280353405953,-0.06408132316559284,0.11020040054442311,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,critic_l2_from_boundary,0,-0.1237391206344662,-0.505459641760802,0.09318970186257462,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,critic_relative_l2_from_boundary,0,-0.01048268474831412,-0.042526113765740316,0.007755226571648208,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,phase_b_critic_loss_log_grid_mean,0,-0.0003833095129432012,-0.0012369794549292653,9.347864330565957e-05,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,phase_b_critic_loss_final_logged,0,-2.967899067698454e-05,-0.00019143848632779736,9.242992684335152e-05,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,final_quantization_abs_residual,0,0.0008000000000000007,-0.00022999999999999686,0.002529999999999999,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,final_within_0_01_of_interaction_plateau,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_rho_y,1,-0.07343,-0.17195,0.026180750000000006,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_intended_probability,0,-0.07328077763282007,-0.171523969413209,0.026040346110779006,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,phase_b_rho_y_area,0,-84.39376,-234.47172099999997,67.04248400000004,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,phase_b_mean_rho_y,0,-0.04253717741935483,-0.12188266229838705,0.034001900201612915,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,crossing_observed,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,restricted_crossing_phase_b_updates,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_iid_accuracy,0,-0.008199999999999985,-0.018575624999999964,0.0026249999999999776,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_iid_reward,0,-0.008199999999999985,-0.018699999999999974,0.0025749999999999944,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_policy_entropy,0,-0.0008315937604973213,-0.002358183425774424,-4.8081437680152704e-06,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,boundary_rho_y,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,boundary_policy_entropy,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,boundary_proxy_hard_flip,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,boundary_proxy_probability_ate,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,boundary_exact_hard_flip,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,boundary_exact_probability_ate,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_proxy_hard_flip,0,0.07343000000000001,-0.025989999999999992,0.17192000000000002,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_proxy_probability_ate,0,0.07337682666106803,-0.026058047804649546,0.17161542069275726,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_exact_hard_flip,0,-0.07343,-0.17188024999999998,0.026180750000000006,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_exact_probability_ate,0,0.07320649216290762,-0.026364951478725616,0.1714410822993625,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,proxy_hard_flip_change,0,0.07343000000000001,-0.02617999999999999,0.17175350000000003,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,exact_hard_flip_change,0,-0.07343,-0.17156025,0.026220000000000004,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,proxy_probability_ate_change,0,0.07337682666106803,-0.02653825021905438,0.17213431157241618,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,exact_probability_ate_change,0,0.07320649216290762,-0.026180395393777766,0.17165243013588463,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,actor_l2_from_boundary,0,-0.6150483329296648,-1.673974637383023,0.47054766147528443,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,actor_relative_l2_from_boundary,0,-0.0666158103165023,-0.17663576943396647,0.054449174709330764,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,critic_l2_from_boundary,0,-0.04132422631118153,-0.30947250391279163,0.2825626737587568,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,critic_relative_l2_from_boundary,0,-0.003339816498728343,-0.026408285732422074,0.02491365882100058,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,phase_b_critic_loss_log_grid_mean,0,-0.00013158270907264233,-0.0005471324646398948,0.000240921909482978,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,phase_b_critic_loss_final_logged,0,-1.093720147764543e-05,-4.1526381098719865e-05,6.987430083427172e-06,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_quantization_abs_residual,0,-0.001329999999999995,-0.003690249999999996,0.000610000000000005,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_within_0_01_of_interaction_plateau,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,final_rho_y,1,-0.010460000000000002,-0.10887,0.08958125,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,final_intended_probability,0,-0.010465771969090445,-0.1075229554172402,0.0894264410067414,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,phase_b_rho_y_area,0,-32.74047999999999,-149.546368,79.89040000000004,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,phase_b_mean_rho_y,0,-0.016502258064516127,-0.07687461290322581,0.04345721370967742,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,crossing_observed,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,restricted_crossing_phase_b_updates,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,final_iid_accuracy,0,-0.0015249999999999986,-0.012299999999999988,0.00900312500000001,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,final_iid_reward,0,-0.0015249999999999986,-0.012224999999999996,0.009175624999999991,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,final_policy_entropy,0,-0.0001720961580163494,-0.002139954643931862,0.0013571866002807333,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,boundary_rho_y,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,boundary_policy_entropy,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,boundary_proxy_hard_flip,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,boundary_proxy_probability_ate,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,boundary_exact_hard_flip,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,boundary_exact_probability_ate,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,final_proxy_hard_flip,0,0.010460000000000002,-0.08881124999999998,0.10906075000000001,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,final_proxy_probability_ate,0,0.010509820014474957,-0.08931332185831506,0.10791240687311603,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,final_exact_hard_flip,0,-0.010460000000000002,-0.10799825,0.08886000000000001,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,final_exact_probability_ate,0,0.010455990360946354,-0.08883973007513407,0.1081197000687375,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,proxy_hard_flip_change,0,0.010460000000000002,-0.08886124999999999,0.10732300000000002,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,exact_hard_flip_change,0,-0.010460000000000002,-0.108164,0.08958125000000003,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,proxy_probability_ate_change,0,0.010509820014474957,-0.08894619758336034,0.1091646808058652,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,exact_probability_ate_change,0,0.010455990360946358,-0.0877953393665272,0.10845430081919946,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,actor_l2_from_boundary,0,-0.04631418005636432,-1.0422327141683192,1.0512446633451613,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,actor_relative_l2_from_boundary,0,-0.005781671864049276,-0.11433691832221315,0.11516272555206988,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,critic_l2_from_boundary,0,-0.2816974714051058,-0.8279403637985763,0.24817013945212582,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,critic_relative_l2_from_boundary,0,-0.02372694238247349,-0.06975453428436718,0.0208366738539395,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,phase_b_critic_loss_log_grid_mean,0,0.004826995144451038,0.0029090042372485986,0.007166149179699153,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,phase_b_critic_loss_final_logged,0,0.0009705249326088961,-2.6940470710314913e-05,0.0029178900146871454,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,final_quantization_abs_residual,0,-0.0006199999999999984,-0.0030202499999999947,0.00131,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_critic_reset,delayed_carry,critic reset - delayed,final_within_0_01_of_interaction_plateau,0,0.0,0.0,0.0,10,10
